MSN,YYYYMM,Value,Column_Order,Description,Unit
ELEXPUS,198610,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198611,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198612,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198613,5,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198701,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198702,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198703,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198704,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198705,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198706,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198707,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198708,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198709,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198710,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198711,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198712,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198713,6,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198801,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198802,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198803,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198804,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198805,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198806,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198807,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198808,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198809,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198810,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198811,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198812,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198813,7,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198901,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198902,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198903,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198904,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198905,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198906,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198907,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198908,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198909,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198910,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198911,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198912,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,198913,15,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199001,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199002,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199003,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199004,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199005,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199006,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199007,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199008,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199009,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199010,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199011,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199012,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199013,16,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199101,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199102,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199103,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199104,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199105,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199106,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199107,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199108,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199109,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199110,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199111,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199112,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199113,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199201,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199202,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199203,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199204,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199205,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199206,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199207,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199208,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199209,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199210,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199211,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199212,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199213,3,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199301,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199302,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199303,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199304,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199305,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199306,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199307,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199308,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199309,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199310,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199311,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199312,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199313,4,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199401,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199402,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199403,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199404,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199405,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199406,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199407,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199408,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199409,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199410,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199411,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199412,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199413,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199501,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199502,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199503,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199504,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199505,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199506,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199507,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199508,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199509,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199510,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199511,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199512,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199513,4,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199601,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199602,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199603,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199604,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199605,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199606,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199607,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199608,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199609,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199610,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199611,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199612,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199613,3,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199701,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199702,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199703,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199704,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199705,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199706,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199707,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199708,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199709,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199710,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199711,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199712,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199713,9,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199801,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199802,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199803,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199804,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199805,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199806,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199807,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199808,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199809,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199810,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199811,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199812,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199813,14,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199901,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199902,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199903,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199904,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199905,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199906,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199907,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199908,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199909,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199910,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199911,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199912,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,199913,14,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200001,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200002,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200003,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200004,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200005,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200006,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200007,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200008,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200009,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200010,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200011,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200012,3,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200013,15,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200101,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200102,3,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200103,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200104,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200105,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200106,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200107,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200108,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200109,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200110,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200111,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200112,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200113,16,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200201,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200202,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200203,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200204,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200205,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200206,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200207,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200208,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200209,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200210,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200211,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200212,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200213,16,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200301,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200302,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200303,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200304,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200305,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200306,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200307,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200308,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200309,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200310,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200311,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200312,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200313,24,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200401,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200402,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200403,3,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200404,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200405,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200406,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200407,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200408,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200409,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200410,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200411,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200412,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200413,23,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200501,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200502,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200503,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200504,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200505,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200506,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200507,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200508,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200509,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200510,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200511,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200512,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200513,19,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200601,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200602,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200603,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200604,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200605,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200606,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200607,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200608,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200609,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200610,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200611,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200612,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200613,24,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200701,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200702,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200703,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200704,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200705,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200706,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200707,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200708,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200709,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200710,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200711,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200712,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200713,20,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200801,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200802,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200803,3,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200804,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200805,3,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200806,3,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200807,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200808,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200809,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200810,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200811,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200812,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200813,24,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200901,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200902,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200903,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200904,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200905,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200906,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200907,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200908,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200909,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200910,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200911,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200912,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,200913,18,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201001,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201002,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201003,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201004,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201005,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201006,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201007,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201008,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201009,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201010,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201011,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201012,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201013,19,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201101,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201102,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201103,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201104,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201105,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201106,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201107,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201108,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201109,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201110,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201111,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201112,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201113,15,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201201,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201202,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201203,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201204,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201205,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201206,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201207,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201208,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201209,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201210,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201211,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201212,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201213,12,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201301,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201302,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201303,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201304,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201305,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201306,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201307,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201308,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201309,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201310,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201311,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201312,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201313,11,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201401,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201402,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201403,2,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201404,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201405,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201406,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201407,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201408,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201409,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201410,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201411,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201412,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201413,13,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201501,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201502,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201503,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201504,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201505,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201506,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201507,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201508,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201509,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201510,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201511,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201512,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201513,9,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201601,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201602,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201603,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201604,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201605,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201606,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201607,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201608,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201609,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201610,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201611,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201612,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201613,6,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201701,0,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201702,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201703,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201704,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201705,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201706,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201707,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201708,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201709,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201710,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201711,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201712,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201713,9,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201801,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201802,1,6,Electricity Exports,Billion Kilowatthours
ELEXPUS,201803,1,6,Electricity Exports,Billion Kilowatthours
